season,matchday,home_team,away_team,date,home_goals,away_goals,elo_home,elo_away,home_pts5,away_pts5,home_gf5,home_ga5,away_gf5,away_ga5
2023,21,Frosinone Calcio,Cagliari Calcio,2024-01-21 11:30:00+00:00,3,1,1449.6966724986255,1423.479228417546,0,5,5,15,4,6
2023,21,Empoli FC,AC Monza,2024-01-21 14:00:00+00:00,3,0,1368.7684481876452,1407.7802466321375,1,4,1,8,4,11
2023,21,US Salernitana 1919,Genoa CFC,2024-01-21 17:00:00+00:00,1,2,1429.394653796849,1466.9480204404763,4,7,6,10,5,4
2023,21,US Lecce,Juventus FC,2024-01-21 19:45:00+00:00,0,3,1435.1136257415371,1662.4015381370955,4,13,3,6,9,3
2023,22,Cagliari Calcio,Torino FC,2024-01-26 19:45:00+00:00,1,2,1414.2323980946603,1494.1872303858015,5,8,4,7,5,2
2023,22,Atalanta BC,Udinese Calcio,2024-01-27 14:00:00+00:00,2,0,1571.7896390722633,1443.0385687502585,10,5,11,3,9,8
2023,22,Juventus FC,Empoli FC,2024-01-27 17:00:00+00:00,1,1,1666.656718005561,1379.8866027520382,15,4,11,2,4,7
2023,22,AC Milan,Bologna FC 1909,2024-01-27 19:45:00+00:00,2,2,1602.7124983669585,1551.6550063343298,13,7,12,5,5,6
2023,22,Genoa CFC,US Lecce,2024-01-28 11:30:00+00:00,2,1,1475.8713373132177,1430.8584458730716,9,1,6,4,1,8
2023,22,Hellas Verona FC,Frosinone Calcio,2024-01-28 14:00:00+00:00,1,1,1404.7928368907774,1458.9435028215112,6,3,6,6,7,14
2023,22,AC Monza,US Sassuolo Calcio,2024-01-28 14:00:00+00:00,1,0,1396.6620920677444,1457.4621639308282,4,4,4,11,4,8
2023,22,SS Lazio,SSC Napoli,2024-01-28 17:00:00+00:00,0,0,1560.6044252674055,1579.8786529845572,12,7,8,4,4,7
2023,22,ACF Fiorentina,FC Internazionale Milano,2024-01-28 19:45:00+00:00,0,1,1557.180810789812,1685.1634088357528,10,13,5,3,12,3
2023,22,US Salernitana 1919,AS Roma,2024-01-29 19:45:00+00:00,1,2,1420.4713369241076,1574.9258171229485,4,7,6,8,6,6
2023,23,US Lecce,ACF Fiorentina,2024-02-02 19:45:00+00:00,3,2,1422.1468205660794,1550.7064055759581,1,7,2,8,4,4
2023,23,Empoli FC,Genoa CFC,2024-02-03 14:00:00+00:00,0,0,1386.6665355895575,1484.5829626202099,5,9,5,6,6,4
2023,23,Udinese Calcio,AC Monza,2024-02-03 14:00:00+00:00,0,0,1436.583517544321,1408.3944113833086,4,7,8,9,5,10
2023,23,Frosinone Calcio,AC Milan,2024-02-03 17:00:00+00:00,2,3,1457.3974201661779,1601.2534337738111,4,13,7,13,12,5
2023,23,Bologna FC 1909,US Sassuolo Calcio,2024-02-03 19:45:00+00:00,4,2,1553.114070927477,1445.729844615264,5,3,5,8,2,7
2023,23,Torino FC,US Salernitana 1919,2024-02-04 11:30:00+00:00,0,0,1501.9257274888967,1414.6454724219907,8,3,6,3,5,8
2023,23,SSC Napoli,Hellas Verona FC,2024-02-04 14:00:00+00:00,2,1,1579.3244645147718,1406.3389195461107,5,4,2,6,5,7
2023,23,Atalanta BC,SS Lazio,2024-02-04 17:00:00+00:00,3,1,1578.2446902782008,1561.158613737191,10,13,9,2,8,2
2023,23,FC Internazionale Milano,Juventus FC,2024-02-04 19:45:00+00:00,1,0,1691.6378140496067,1659.8767851680418,13,13,11,3,10,2
2023,23,AS Roma,Cagliari Calcio,2024-02-05 19:45:00+00:00,4,0,1580.7516816250654,1406.4939009915652,7,5,6,7,5,7
2023,24,US Salernitana 1919,Empoli FC,2024-02-09 19:45:00+00:00,1,3,1417.1060558525344,1389.412479221856,1,5,4,8,5,6
2023,24,Cagliari Calcio,SS Lazio,2024-02-10 14:00:00+00:00,1,3,1401.127286831268,1551.6499944896389,4,10,5,11,7,5
2023,24,AS Roma,FC Internazionale Milano,2024-02-10 17:00:00+00:00,2,4,1586.1182957853625,1700.7261961463398,10,13,10,6,10,3
2023,24,US Sassuolo Calcio,Torino FC,2024-02-10 19:45:00+00:00,1,1,1438.7258131821,1499.465144058353,3,8,3,9,5,2
2023,24,ACF Fiorentina,Frosinone Calcio,2024-02-11 11:30:00+00:00,5,1,1537.1662765155932,1451.316488404182,4,4,5,7,8,13
2023,24,Bologna FC 1909,US Lecce,2024-02-11 14:00:00+00:00,4,0,1560.1181023606412,1435.6869496264444,5,4,8,10,5,9
2023,24,AC Monza,Hellas Verona FC,2024-02-11 14:00:00+00:00,0,0,1409.203983427142,1400.9434999805246,7,4,5,10,6,8
2023,24,Genoa CFC,Atalanta BC,2024-02-11 17:00:00+00:00,1,4,1481.8370189879113,1587.753309525753,9,13,5,3,12,2
2023,24,AC Milan,SSC Napoli,2024-02-11 19:45:00+00:00,1,0,1607.334365535807,1584.7198840803578,13,8,14,7,4,5
2023,24,Juventus FC,Udinese Calcio,2024-02-12 19:45:00+00:00,0,1,1650.7884030713087,1435.7739455004876,10,2,9,3,5,9
2023,21,Bologna FC 1909,ACF Fiorentina,2024-02-14 18:00:00+00:00,2,0,1566.6823413906054,1544.7444114837908,8,4,12,7,9,8
2023,25,Torino FC,US Lecce,2024-02-16 18:00:00+00:00,2,0,1497.73452059602,1429.1227105964801,9,3,6,2,4,12
2023,25,FC Internazionale Milano,US Salernitana 1919,2024-02-16 20:00:00+00:00,4,0,1707.5421740239317,1406.3106544443585,15,1,13,4,4,9
2023,25,SSC Napoli,Genoa CFC,2024-02-17 14:00:00+00:00,1,1,1575.3698635218727,1474.7944807935241,7,8,4,6,5,6
2023,25,Hellas Verona FC,Juventus FC,2024-02-17 17:00:00+00:00,2,2,1401.1812110168107,1635.2850556596102,5,7,5,6,7,3
2023,25,Atalanta BC,US Sassuolo Calcio,2024-02-17 19:45:00+00:00,3,0,1594.79584772014,1440.4564366444329,13,4,15,3,4,9
2023,25,SS Lazio,Bologna FC 1909,2024-02-18 11:30:00+00:00,1,2,1557.5697467024206,1576.0517548309585,10,10,7,5,13,6
2023,25,Empoli FC,ACF Fiorentina,2024-02-18 14:00:00+00:00,1,1,1400.207880630032,1535.3749980434377,8,4,8,4,9,9
2023,25,Udinese Calcio,Cagliari Calcio,2024-02-18 14:00:00+00:00,1,1,1451.277292912186,1395.2075346184863,5,3,5,7,5,13
2023,25,Frosinone Calcio,AS Roma,2024-02-18 17:00:00+00:00,0,3,1443.7383534359844,1579.3023179077707,4,9,7,15,11,9
2023,25,AC Monza,AC Milan,2024-02-18 19:45:00+00:00,4,2,1408.966272390856,1616.684386094292,5,13,2,8,12,7
2023,21,Torino FC,SS Lazio,2024-02-22 19:45:00+00:00,0,2,1505.7849912933216,1548.1012004563756,9,7,5,2,6,6
2023,26,Bologna FC 1909,Hellas Verona FC,2024-02-23 19:45:00+00:00,2,0,1585.5203010770035,1407.05598355948,13,3,14,5,5,7
2023,26,US Sassuolo Calcio,Empoli FC,2024-02-24 14:00:00+00:00,2,3,1434.6278368641892,1403.913223179558,1,9,3,12,8,3
2023,26,US Salernitana 1919,AC Monza,2024-02-24 17:00:00+00:00,0,2,1403.3091929016161,1424.3215284346136,1,8,3,11,5,5
2023,26,Genoa CFC,Udinese Calcio,2024-02-24 19:45:00+00:00,2,0,1477.6110349688513,1449.6773412338212,8,5,6,7,4,6
2023,26,Juventus FC,Frosinone Calcio,2024-02-25 11:30:00+00:00,3,2,1629.410283116941,1437.4535457740371,5,4,6,5,7,13
2023,26,Cagliari Calcio,SSC Napoli,2024-02-25 14:00:00+00:00,1,1,1396.8074862968513,1572.5533093465456,1,8,4,13,5,4
2023,26,US Lecce,FC Internazionale Milano,2024-02-25 17:00:00+00:00,0,4,1421.0722398991786,1710.543635566674,3,15,4,13,15,3
2023,26,AC Milan,Atalanta BC,2024-02-25 19:45:00+00:00,1,1,1601.3291300505343,1600.6244475003837,10,15,11,10,17,2
2023,26,AS Roma,Torino FC,2024-02-26 17:30:00+00:00,3,2,1585.587125569718,1496.9969627303751,12,8,13,6,5,4
2023,26,ACF Fiorentina,SS Lazio,2024-02-26 19:45:00+00:00,2,1,1531.6696554939117,1556.889229019322,4,7,8,8,7,6
2023,21,US Sassuolo Calcio,SSC Napoli,2024-02-28 17:00:00+00:00,1,6,1423.7460950270013,1567.8863557301008,1,6,5,12,4,4
2023,21,FC Internazionale Milano,Atalanta BC,2024-02-28 19:45:00+00:00,4,0,1713.7219140624375,1600.6447298667624,15,13,14,2,13,3
2023,27,SS Lazio,AC Milan,2024-03-01 19:45:00+00:00,0,1,1546.1646235417581,1601.3088476841556,6,8,8,8,9,9
2023,27,Udinese Calcio,US Salernitana 1919,2024-03-02 14:00:00+00:00,1,1,1440.479609665065,1393.913240252168,5,1,2,5,2,11
2023,27,AC Monza,AS Roma,2024-03-02 17:00:00+00:00,1,4,1433.7174810840618,1593.0911556255721,11,12,7,2,14,7
2023,27,Torino FC,ACF Fiorentina,2024-03-02 19:45:00+00:00,0,0,1489.492932674521,1542.3942609714757,5,7,5,6,10,8
2023,27,Hellas Verona FC,US Sassuolo Calcio,2024-03-03 11:30:00+00:00,1,0,1401.783915798056,1417.6720857609296,3,1,4,7,6,17
2023,27,Empoli FC,Cagliari Calcio,2024-03-03 14:00:00+00:00,0,1,1414.794965016746,1401.474439913296,9,2,8,5,4,11
2023,27,Frosinone Calcio,US Lecce,2024-03-03 14:00:00+00:00,1,1,1432.4774307846874,1417.8939614034152,1,3,6,15,4,14
2023,27,Atalanta BC,Bologna FC 1909,2024-03-03 17:00:00+00:00,1,2,1593.7891056302187,1590.7923688384276,10,15,11,7,14,3
2023,27,SSC Napoli,Juventus FC,2024-03-03 19:45:00+00:00,2,1,1573.9603649961725,1634.3863981062907,8,5,10,5,6,7
2023,27,FC Internazionale Milano,Genoa CFC,2024-03-04 19:45:00+00:00,2,1,1720.5775382989812,1486.8087665376074,15,8,17,2,6,6
2023,28,SSC Napoli,Torino FC,2024-03-08 19:45:00+00:00,1,1,1585.6822397383526,1491.0038966788434,8,5,10,5,5,6
2023,28,Cagliari Calcio,US Salernitana 1919,2024-03-09 14:00:00+00:00,4,2,1411.8576477016006,1395.2455598372753,5,2,4,9,2,10
2023,28,US Sassuolo Calcio,Frosinone Calcio,2024-03-09 14:00:00+00:00,1,0,1407.2151059731434,1432.0579311332617,1,1,4,14,6,15
2023,28,Bologna FC 1909,FC Internazionale Milano,2024-03-09 17:00:00+00:00,0,1,1600.8786197178413,1724.7090850186892,15,15,12,2,18,3
2023,28,Genoa CFC,AC Monza,2024-03-09 19:45:00+00:00,2,3,1482.6772198178994,1428.0078386704058,5,8,5,7,7,6
2023,28,US Lecce,Hellas Verona FC,2024-03-10 11:30:00+00:00,0,1,1418.313461054841,1412.240895585842,4,5,4,13,4,6
2023,28,AC Milan,Empoli FC,2024-03-10 14:00:00+00:00,1,0,1609.734864108939,1404.4117572284413,10,8,8,7,7,5
2023,28,Juventus FC,Atalanta BC,2024-03-10 17:00:00+00:00,2,2,1622.6645233641107,1583.702854750805,4,7,6,8,9,8
2023,28,ACF Fiorentina,AS Roma,2024-03-10 19:45:00+00:00,2,2,1540.8832969671532,1598.800798039228,8,12,8,5,16,7
2023,28,SS Lazio,Udinese Calcio,2024-03-11 19:45:00+00:00,1,2,1537.7386071169747,1439.1472900799577,6,6,7,6,3,4
2023,29,Empoli FC,Bologna FC 1909,2024-03-15 19:45:00+00:00,0,1,1399.7176674267762,1594.2991233583912,7,12,7,6,8,3
2023,29,AC Monza,Cagliari Calcio,2024-03-16 14:00:00+00:00,1,0,1439.5684908976564,1421.3798774033899,10,8,10,8,8,7
2023,29,Udinese Calcio,Torino FC,2024-03-16 14:00:00+00:00,0,2,1451.9111843334813,1493.6634496106092,8,5,5,5,5,6
2023,29,US Salernitana 1919,US Lecce,2024-03-16 17:00:00+00:00,0,1,1385.723330135486,1408.138696366654,1,1,4,14,1,12
2023,29,Frosinone Calcio,SS Lazio,2024-03-16 19:45:00+00:00,2,3,1421.3441132535872,1524.974712863451,1,3,4,13,5,7
2023,29,Juventus FC,Genoa CFC,2024-03-17 11:30:00+00:00,0,0,1621.547793635673,1471.1165675906489,5,4,8,9,7,10
2023,29,Hellas Verona FC,AC Milan,2024-03-17 14:00:00+00:00,1,3,1422.415660274029,1614.4289539106042,8,10,4,4,6,5
2023,29,AS Roma,US Sassuolo Calcio,2024-03-17 17:00:00+00:00,1,0,1597.1490699778203,1417.928923852818,10,3,14,9,4,13
2023,29,FC Internazionale Milano,SSC Napoli,2024-03-17 19:45:00+00:00,1,1,1731.2885813781393,1583.0226868065868,15,9,15,1,11,5
2023,30,SSC Napoli,Atalanta BC,2024-03-30 11:30:00+00:00,0,3,1587.0486493781036,1584.8195844792426,9,5,11,5,7,9
2023,30,Genoa CFC,Frosinone Calcio,2024-03-30 14:00:00+00:00,1,1,1475.194620451306,1414.241425578723,5,1,6,6,5,11
2023,30,Torino FC,AC Monza,2024-03-30 14:00:00+00:00,1,0,1502.4674744941353,1449.045458244898,5,12,5,6,11,8
2023,30,SS Lazio,Juventus FC,2024-03-30 17:00:00+00:00,1,0,1532.0774005383153,1617.469740775016,6,6,7,7,8,8
2023,30,ACF Fiorentina,AC Milan,2024-03-30 19:45:00+00:00,1,2,1542.535025028561,1619.4038520310808,6,10,5,6,8,6
2023,30,Bologna FC 1909,US Salernitana 1919,2024-04-01 10:30:00+00:00,3,0,1599.2189747225696,1376.3676025801283,12,1,7,3,3,12
2023,30,Cagliari Calcio,Hellas Verona FC,2024-04-01 13:00:00+00:00,1,1,1411.9029100561481,1417.4407621535524,8,7,7,5,5,7
2023,30,US Sassuolo Calcio,Udinese Calcio,2024-04-01 13:00:00+00:00,1,1,1412.6737303478424,1443.107159449955,3,5,4,11,4,7
2023,30,US Lecce,AS Roma,2024-04-01 16:00:00+00:00,0,0,1417.4944239220117,1602.4042634827958,4,13,2,8,13,5
2023,30,FC Internazionale Milano,Empoli FC,2024-04-01 18:45:00+00:00,2,0,1727.2626188066224,1394.7978160625978,13,4,12,2,4,6
2023,31,US Salernitana 1919,US Sassuolo Calcio,2024-04-05 18:45:00+00:00,2,2,1372.026244076959,1413.5474413925,1,4,3,11,3,9
2023,31,AC Milan,US Lecce,2024-04-06 13:00:00+00:00,3,0,1627.2267961888326,1422.3651352258469,13,5,8,3,2,6
2023,31,AS Roma,SS Lazio,2024-04-06 16:00:00+00:00,1,0,1597.5335521789607,1544.4868674821446,11,6,10,5,6,7
2023,31,Empoli FC,Torino FC,2024-04-06 18:45:00+00:00,3,2,1392.226772797383,1510.9418693581813,3,8,3,7,6,4
2023,31,Frosinone Calcio,Bologna FC 1909,2024-04-07 10:30:00+00:00,0,0,1415.9780195441092,1603.5603332257388,2,12,6,9,8,2
2023,31,AC Monza,SSC Napoli,2024-04-07 13:00:00+00:00,2,4,1440.5710633808521,1576.9844926132826,9,8,7,7,10,7
2023,31,Cagliari Calcio,Atalanta BC,2024-04-07 16:00:00+00:00,2,1,1412.0622887552775,1594.8837412440637,8,5,7,5,7,9
2023,31,Hellas Verona FC,Genoa CFC,2024-04-07 16:00:00+00:00,1,2,1417.2813834544231,1473.4580264859198,7,5,4,6,6,6
2023,31,Juventus FC,ACF Fiorentina,2024-04-07 18:45:00+00:00,1,0,1605.0602738311866,1534.7120808708091,5,6,6,7,6,6
2023,31,Udinese Calcio,FC Internazionale Milano,2024-04-08 18:45:00+00:00,1,2,1442.2334484052972,1729.8336620718371,5,13,4,7,10,2
2023,32,SS Lazio,US Salernitana 1919,2024-04-12 18:45:00+00:00,4,1,1536.0019194070742,1373.215663130677,6,2,5,6,5,11
2023,32,US Lecce,Empoli FC,2024-04-13 13:00:00+00:00,1,0,1417.661496312655,1405.5166216763587,5,3,2,5,3,7
2023,32,Torino FC,Juventus FC,2024-04-13 16:00:00+00:00,0,0,1497.6520204792057,1613.0627140689487,8,5,6,4,4,5
2023,32,Bologna FC 1909,AC Monza,2024-04-13 18:45:00+00:00,0,0,1598.6311704439242,1434.3073114238614,10,6,6,2,7,11
2023,32,SSC Napoli,Frosinone Calcio,2024-04-14 10:30:00+00:00,2,2,1583.2482445702733,1420.9071823259237,8,3,8,8,4,6
2023,32,US Sassuolo Calcio,AC Milan,2024-04-14 13:00:00+00:00,3,3,1412.3580223387821,1631.9304351020246,5,15,4,5,10,2
2023,32,FC Internazionale Milano,Cagliari Calcio,2024-04-14 18:45:00+00:00,2,2,1733.0408406066947,1426.8870174410872,13,10,8,3,8,5
2023,32,ACF Fiorentina,Genoa CFC,2024-04-15 16:30:00+00:00,1,1,1526.709640633047,1481.8550773159675,5,5,5,6,6,7
2023,32,Atalanta BC,Hellas Verona FC,2024-04-15 18:45:00+00:00,2,2,1580.059012558254,1408.8843326243755,4,7,7,10,5,6
2023,33,Genoa CFC,SS Lazio,2024-04-19 16:30:00+00:00,0,1,1483.1389703393527,1541.6317585744173,6,9,6,6,9,6
2023,33,Cagliari Calcio,Juventus FC,2024-04-19 18:45:00+00:00,2,2,1433.9571248710986,1609.8579435122886,8,6,9,7,3,3
2023,33,Empoli FC,SSC Napoli,2024-04-20 16:00:00+00:00,1,0,1395.8660369616841,1578.888456052175,3,6,3,7,8,9
2023,33,Hellas Verona FC,Udinese Calcio,2024-04-20 18:45:00+00:00,1,0,1413.4477444977729,1439.0262698704396,5,5,6,8,5,7
2023,33,US Sassuolo Calcio,US Lecce,2024-04-21 10:30:00+00:00,0,3,1417.952164679984,1427.3120810273294,6,7,7,7,2,4
2023,33,Torino FC,Frosinone Calcio,2024-04-21 13:00:00+00:00,0,0,1500.8567910358659,1425.2669708440221,8,3,6,4,5,7
2023,33,US Salernitana 1919,ACF Fiorentina,2024-04-21 16:00:00+00:00,0,2,1367.585823963334,1525.4257476096618,1,3,5,14,4,6
2023,33,AC Monza,Atalanta BC,2024-04-21 18:45:00+00:00,1,2,1438.7132065746043,1575.4956006848565,7,5,6,7,9,8
2023,33,AS Roma,Bologna FC 1909,2024-04-22 16:30:00+00:00,1,3,1606.018500254031,1594.2252752931813,11,8,8,3,4,1
2023,33,AC Milan,FC Internazionale Milano,2024-04-22 18:45:00+00:00,1,2,1626.3362927608227,1725.9707331766833,13,11,12,5,8,4
2023,32,Udinese Calcio,AS Roma,2024-04-25 18:00:00+00:00,1,2,1428.2913879468688,1595.6791942568402,4,8,4,7,5,5
2023,34,Frosinone Calcio,US Salernitana 1919,2024-04-26 18:45:00+00:00,3,0,1427.4089307105123,1361.840094362438,4,1,5,6,3,12
2023,34,US Lecce,AC Monza,2024-04-27 13:00:00+00:00,1,1,1437.0427461338577,1432.4585881959456,10,4,5,3,4,7
2023,34,Juventus FC,AC Milan,2024-04-27 16:00:00+00:00,0,0,1605.1875011455352,1619.1278939147403,6,10,3,3,12,7
2023,34,SS Lazio,Hellas Verona FC,2024-04-27 18:45:00+00:00,1,0,1549.9639285748376,1424.1826264213437,12,5,9,4,6,8
2023,34,FC Internazionale Milano,Torino FC,2024-04-28 10:30:00+00:00,2,0,1733.1791320227658,1498.7148311693757,11,8,9,5,5,3
2023,34,Bologna FC 1909,Udinese Calcio,2024-04-28 13:00:00+00:00,1,1,1604.5645812903722,1422.7680748184175,11,1,7,1,3,8
2023,34,Atalanta BC,Empoli FC,2024-04-28 16:00:00+00:00,2,0,1581.7502190635153,1410.6952022266485,8,6,10,7,4,6
2023,34,SSC Napoli,AS Roma,2024-04-28 16:00:00+00:00,2,2,1564.0592907872106,1601.2025073852915,5,10,7,9,5,4
2023,34,ACF Fiorentina,US Sassuolo Calcio,2024-04-28 18:45:00+00:00,5,1,1531.1714772105577,1408.2214995734557,5,3,6,6,6,10
2023,34,Genoa CFC,Cagliari Calcio,2024-04-29 18:45:00+00:00,3,0,1474.8068003389324,1438.627567237852,6,6,4,4,7,7
2023,35,Torino FC,Bologna FC 1909,2024-05-03 18:45:00+00:00,0,0,1494.5963936976043,1599.7625180304926,5,9,3,5,7,2
2023,35,AC Monza,SS Lazio,2024-05-04 16:00:00+00:00,2,2,1432.5905232115504,1556.4939403122985,2,12,4,8,7,2
2023,35,US Sassuolo Calcio,FC Internazionale Milano,2024-05-04 18:45:00+00:00,1,0,1401.619606405381,1737.2975694945371,3,13,7,14,10,4
2023,35,Cagliari Calcio,US Lecce,2024-05-05 10:30:00+00:00,1,1,1429.6651416631175,1436.910811118253,6,8,7,9,5,4
2023,35,Empoli FC,Frosinone Calcio,2024-05-05 13:00:00+00:00,0,0,1405.2558867319744,1435.543798410223,6,7,4,7,6,3
2023,35,Hellas Verona FC,ACF Fiorentina,2024-05-05 13:00:00+00:00,2,1,1417.6526146838828,1537.7733703786323,5,7,5,6,9,5
2023,35,AC Milan,Genoa CFC,2024-05-05 16:00:00+00:00,3,3,1618.7268723371824,1483.7692259136668,8,8,9,6,7,4
2023,35,AS Roma,Juventus FC,2024-05-05 18:45:00+00:00,1,1,1600.1374939532911,1605.588522723093,8,6,6,6,3,3
2023,35,US Salernitana 1919,Atalanta BC,2024-05-06 16:00:00+00:00,1,2,1353.7052266627275,1587.1895345581893,1,10,3,14,10,5
2023,35,Udinese Calcio,SSC Napoli,2024-05-06 18:45:00+00:00,1,1,1427.570138078297,1565.124304219211,2,5,4,7,8,10
2023,36,Frosinone Calcio,FC Internazionale Milano,2024-05-10 18:45:00+00:00,0,5,1434.67424387308,1719.827454881347,7,10,5,2,8,5
2023,36,SSC Napoli,Bologna FC 1909,2024-05-11 16:00:00+00:00,0,2,1561.3598411875873,1596.8247717832824,6,7,9,8,4,2
2023,36,AC Milan,Cagliari Calcio,2024-05-11 18:45:00+00:00,5,1,1615.026732245396,1429.873658565621,6,6,10,8,7,9
2023,36,SS Lazio,Empoli FC,2024-05-12 10:30:00+00:00,2,0,1553.071582747514,1406.1254412691173,10,7,8,4,4,5
2023,36,Genoa CFC,US Sassuolo Calcio,2024-05-12 13:00:00+00:00,2,1,1487.4693660054531,1419.0897210185713,8,5,9,6,7,13
2023,36,Hellas Verona FC,Torino FC,2024-05-12 13:00:00+00:00,1,2,1430.9784947052146,1497.5341399448146,7,3,6,6,2,5
2023,36,Juventus FC,US Salernitana 1919,2024-05-12 16:00:00+00:00,1,1,1605.4316423753314,1349.56830951749,7,1,4,3,4,13
2023,36,Atalanta BC,AS Roma,2024-05-12 18:45:00+00:00,2,1,1591.3264517034268,1600.2943743010528,10,8,9,6,7,7
2023,36,US Lecce,Udinese Calcio,2024-05-13 16:30:00+00:00,0,2,1436.7022942157494,1431.3346011099206,8,2,6,5,4,7
2023,36,ACF Fiorentina,AC Monza,2024-05-13 18:45:00+00:00,2,1,1524.4474903573005,1436.012880776335,7,3,9,5,6,9
2023,37,ACF Fiorentina,SSC Napoli,2024-05-17 18:45:00+00:00,2,2,1531.9557191422728,1552.3770733565013,10,3,11,5,5,8
2023,37,US Lecce,Atalanta BC,2024-05-18 16:00:00+00:00,0,2,1426.5478118798565,1601.5845119564754,8,13,6,4,10,5
2023,37,Torino FC,AC Milan,2024-05-18 18:45:00+00:00,3,1,1505.6416076382286,1620.1506827894373,6,6,2,3,12,9
2023,37,US Sassuolo Calcio,Cagliari Calcio,2024-05-19 10:30:00+00:00,0,2,1411.0328212082352,1424.7497080215799,4,3,6,13,6,13
2023,37,AC Monza,Frosinone Calcio,2024-05-19 13:00:00+00:00,0,1,1428.5046519913626,1431.4289515183257,3,6,5,7,5,7
2023,37,Udinese Calcio,Empoli FC,2024-05-19 13:00:00+00:00,1,1,1441.4890834458135,1400.1195265368615,5,4,5,5,1,5
2023,37,FC Internazionale Milano,SS Lazio,2024-05-19 16:00:00+00:00,1,1,1723.0727472361013,1559.0774974797698,10,13,11,4,10,3
2023,37,AS Roma,Genoa CFC,2024-05-19 18:45:00+00:00,1,0,1590.0363140480042,1495.5262658157892,5,8,7,9,9,6
2023,37,US Salernitana 1919,Hellas Verona FC,2024-05-20 16:30:00+00:00,1,2,1355.8381670604076,1422.8710270118006,1,7,3,12,6,6
2023,37,Bologna FC 1909,Juventus FC,2024-05-20 18:45:00+00:00,3,3,1605.8075396143684,1599.1617848324138,9,5,6,2,4,4
2023,38,Cagliari Calcio,ACF Fiorentina,2024-05-23 18:45:00+00:00,2,3,1434.3551092818866,1532.5428170222108,5,10,6,11,12,6
2023,38,Genoa CFC,Bologna FC 1909,2024-05-24 18:45:00+00:00,2,0,1488.1813168742563,1605.6162827409028,7,9,8,6,9,5
2023,38,Juventus FC,AC Monza,2024-05-25 16:00:00+00:00,2,0,1599.3530417058794,1418.5888181100815,5,2,7,7,5,8
2023,38,AC Milan,US Salernitana 1919,2024-05-25 18:45:00+00:00,3,3,1606.9692169496334,1347.74393930467,5,1,10,9,3,10
2023,38,Atalanta BC,Torino FC,2024-05-26 16:00:00+00:00,3,0,1606.933538304539,1518.8230734780325,15,8,10,3,5,4
2023,38,SSC Napoli,US Lecce,2024-05-26 16:00:00+00:00,0,0,1551.7899754765633,1421.1987855317927,3,5,5,8,5,6
2023,38,Empoli FC,AS Roma,2024-05-26 18:45:00+00:00,2,1,1401.30464255195,1597.3812629895372,5,8,2,5,7,6
2023,38,Frosinone Calcio,Udinese Calcio,2024-05-26 18:45:00+00:00,0,1,1441.3447853996067,1440.303967430725,8,6,4,5,6,5
2023,38,Hellas Verona FC,FC Internazionale Milano,2024-05-26 18:45:00+00:00,2,2,1430.9652547675382,1718.6744773907374,9,10,6,5,10,3
2023,38,SS Lazio,US Sassuolo Calcio,2024-05-26 18:45:00+00:00,1,1,1563.4757673251338,1401.4274199479285,11,3,7,3,3,12
2023,29,Atalanta BC,ACF Fiorentina,2024-06-02 16:00:00+00:00,2,3,1614.450519487676,1539.7896555982766,15,10,11,2,13,8
2025,1,Genoa CFC,US Lecce,2025-08-23 16:30:00+00:00,0,0,1501.438268689397,1424.7899543467793,10,3,10,5,2,6
2025,1,US Sassuolo Calcio,SSC Napoli,2025-08-23 16:30:00+00:00,0,2,1405.780382354755,1548.1988066615768,4,4,4,10,5,7
2025,1,AC Milan,US Cremonese,2025-08-23 18:45:00+00:00,1,2,1600.6409900280319,1500.0,6,0,12,10,0,0
2025,1,AS Roma,Bologna FC 1909,2025-08-23 18:45:00+00:00,1,0,1582.2692561570568,1592.359330925762,5,6,6,7,6,6
2025,1,Cagliari Calcio,ACF Fiorentina,2025-08-24 16:30:00+00:00,1,1,1427.1082707058208,1551.9060901102896,4,10,6,12,11,9
2025,1,Como 1907,SS Lazio,2025-08-24 16:30:00+00:00,2,0,1502.1266807913664,1559.1228049183073,10,9,6,4,7,4
2025,1,Atalanta BC,AC Pisa 1909,2025-08-24 18:45:00+00:00,1,1,1602.334084975663,1500.0,12,0,11,5,0,0
2025,1,Juventus FC,Parma Calcio 1913,2025-08-24 18:45:00+00:00,2,0,1604.5738711171225,1451.6674358356747,7,5,7,5,6,7
2025,1,Udinese Calcio,Hellas Verona FC,2025-08-25 16:30:00+00:00,1,1,1450.3339244903561,1437.7597656701728,9,7,6,3,7,7
2025,1,FC Internazionale Milano,Torino FC,2025-08-25 18:45:00+00:00,5,0,1711.8799664881028,1511.3060922948955,8,7,10,4,5,7
2025,2,US Cremonese,US Sassuolo Calcio,2025-08-29 16:30:00+00:00,3,2,1512.8182926119414,1399.6643719187896,3,4,2,1,3,7
2025,2,US Lecce,AC Milan,2025-08-29 18:45:00+00:00,0,2,1426.9609633039922,1587.8226974160905,3,5,1,5,13,12
2025,2,Bologna FC 1909,Como 1907,2025-08-30 16:30:00+00:00,1,0,1582.0689968481254,1513.752601751479,5,10,5,6,7,4
2025,2,Parma Calcio 1913,Atalanta BC,2025-08-30 16:30:00+00:00,1,1,1445.8047099348423,1599.470993662381,4,10,4,7,10,5
